CustomerID,Recency,Frequency,Monetary,CustLocation
C1033765,305,1,1557.84,DELHI
C1033857,215,1,346.0,DELHI
C1033881,106,1,354.0,DELHI
C1033935,102,2,633.93,DELHI
C1033950,305,1,500.0,DELHI
C1033989,63,2,195.0,DELHI
C1034120,75,1,1449.0,DELHI
C1034128,107,2,205.0,DELHI
C1034128,107,2,205.0,DELHI
C1034137,106,2,1350.0,DELHI
C1034140,106,2,1135.0,DELHI
C1034143,62,2,2250.0,DELHI
C1034212,2,1,2350.0,DELHI
C1034232,111,1,1999.0,DELHI
C1034328,277,1,996.0,DELHI
C1034376,112,1,267.0,DELHI
C1034390,109,1,147.0,DELHI
C1034440,107,2,700.0,DELHI
C1034480,277,2,9087.82,DELHI
C1034526,108,1,42227.0,DELHI
C1034546,337,1,500.0,DELHI
C1034551,62,2,3431.0,DELHI
C1034559,215,1,2153.22,DELHI
C1034584,86,1,80.0,DELHI
C1034616,62,2,603.0,DELHI
C1034714,108,2,1846.76,DELHI
C1034788,102,1,4423.12,DELHI
C1034838,118,1,100.0,DELHI
C1034918,87,1,200.0,DELHI
C1034960,87,2,2190.0,DELHI
C1035067,155,1,781.0,DELHI
C1035085,75,1,1500.0,DELHI
C1035145,112,1,400.0,DELHI
C1035153,2,1,639.0,DELHI
C1035214,154,2,867.1,DELHI
C1035356,79,1,1678.0,DELHI
C1035360,245,1,24.0,DELHI
C1035411,109,2,1299.0,DELHI
C1035452,31,2,522.0,DELHI
C1035464,110,1,857.0,DELHI
C1035471,118,1,3592.22,DELHI
C1035577,63,2,1200.0,DELHI
C1035592,102,1,838.05,DELHI
C1035642,185,1,1480.0,DELHI
C1035811,306,1,686.0,DELHI
C1036035,111,1,799.0,DELHI
C1036043,2,1,257.0,DELHI
C1036145,276,1,7146.0,DELHI
C1036217,1,1,1018.0,DELHI
C1036280,105,2,500.0,DELHI
C1036339,115,1,3199.0,DELHI
C1036386,124,2,650.0,DELHI
C1036412,113,1,380.0,DELHI
C1036443,119,1,100.0,DELHI
C1036454,124,1,2521.0,DELHI
C1036588,116,1,30.0,DELHI
C1036590,119,2,4549.0,DELHI
C1036611,93,2,3898.0,DELHI
C1036616,245,1,110.0,DELHI
C1036666,216,1,23.0,DELHI
C1036692,62,2,539.52,DELHI
C1036746,111,1,8659.57,DELHI
C1036762,246,1,200.0,DELHI
C1036812,63,3,7830.0,DELHI
C1036856,108,1,3270.0,DELHI
C1036976,31,1,3000.0,DELHI
C1037038,112,2,500.0,DELHI
C1037143,110,1,50.0,DELHI
C1037176,2,2,603.0,DELHI
C1037179,88,1,1232.0,DELHI
C1037189,116,1,299.0,DELHI
C1037260,337,1,200.0,DELHI
C1037285,104,2,200.0,DELHI
C1037291,111,1,232.0,DELHI
C1037414,104,1,200.0,DELHI
C1037422,62,2,2553.0,DELHI
C1037441,215,1,962.01,DELHI
C1037447,2,3,2659.0,DELHI
C1037528,111,2,66.0,DELHI
C1037634,276,1,100.0,DELHI
C1037656,106,1,500.0,DELHI
C1037746,111,1,400.0,DELHI
C1037768,102,2,1297.0,DELHI
C1037785,31,1,1142.0,DELHI
C1037788,112,1,3490.0,DELHI
C1037789,62,1,630.0,DELHI
C1038119,123,1,11.23,DELHI
C1038219,32,1,820.0,DELHI
C1038269,246,1,128.9,DELHI
C1038412,154,1,3050.0,DELHI
C1038450,184,1,50.0,DELHI
C1038453,276,1,802.0,DELHI
C1038478,83,2,200.0,DELHI
C1038521,113,1,312.1,DELHI
C1038524,118,1,5694.0,DELHI
C1038554,92,2,325.0,DELHI
C1038651,118,1,1080.0,DELHI
C1038662,78,1,2600.0,DELHI
C1038742,215,1,175.0,DELHI
C1038773,75,1,0.66,DELHI
C1038780,1,2,419.0,DELHI
C1038834,112,2,215.0,DELHI
C1038839,276,1,900.0,DELHI
C1038917,115,2,698.0,DELHI
C1038936,107,1,62.0,DELHI
C1039040,118,1,396.0,DELHI
C1039172,337,2,349.0,DELHI
C1039189,118,1,472.0,DELHI
C1039230,32,1,4660.0,DELHI
C1039274,110,2,1290.0,DELHI
C1039274,110,2,1290.0,DELHI
C1039483,31,1,243.0,DELHI
C1039514,105,1,180.0,DELHI
C1039515,75,1,540.0,DELHI
C1039540,74,2,1699.0,DELHI
C1039633,83,2,13572.0,DELHI
C1039762,102,1,227.0,DELHI
C1039841,62,2,330.0,DELHI
C1039857,83,1,200.0,DELHI
C1040021,88,1,1600.0,DELHI
C1040032,103,1,1000.0,DELHI
C1040034,1,1,1340.0,DELHI
C1040056,185,1,5499.0,DELHI
C1040227,155,1,1100.0,DELHI
C1040268,154,1,1255.0,DELHI
C1040313,92,3,1550.0,DELHI
C1040335,124,1,500.0,DELHI
C1040436,277,1,6747.0,DELHI
C1040468,32,1,13.0,DELHI
C1040489,155,1,2504.0,DELHI
C1040648,117,1,155.0,DELHI
C1040666,32,2,930.0,DELHI
C1040679,32,2,263.0,DELHI
C1040753,276,1,20.0,DELHI
C1040829,155,2,200.0,DELHI
C1040981,106,3,1653.57,DELHI
C1040981,106,3,1653.57,DELHI
C1041020,185,1,1065.0,DELHI
C1041030,2,2,300.0,DELHI
C1041079,1,2,2786.04,DELHI
C1041172,105,1,1107.98,DELHI
C1041215,105,1,856.0,DELHI
C1041220,93,2,660.7,DELHI
C1041288,105,1,300.0,DELHI
C1041311,277,1,535.0,DELHI
C1041324,93,1,500.0,DELHI
C1041459,306,1,360.0,DELHI
C1041491,306,1,2200.0,DELHI
C1041565,32,1,500.0,DELHI
C1041611,119,1,606.9,DELHI
C1041655,112,1,150.0,DELHI
C1041742,93,2,600.0,DELHI
C1041786,118,1,500.0,DELHI
C1041832,245,1,8469.0,DELHI
C1041885,93,1,240.0,DELHI
C1042017,86,2,744.0,DELHI
C1042019,88,1,30.0,DELHI
C1042059,63,2,390.22,DELHI
C1042065,71,1,470.0,DELHI
C1042069,62,2,4503.0,DELHI
C1042079,101,2,525.04,DELHI
C1042089,86,1,2028.31,DELHI
C1042133,1,2,500.0,DELHI
C1042268,123,2,2800.0,DELHI
C1042321,245,1,12000.0,DELHI
C1042322,124,1,3976.0,DELHI
C1042325,107,1,500.0,DELHI
C1042329,245,1,1618.0,DELHI
C1042342,154,1,341.0,DELHI
C1042354,276,1,215.0,DELHI
C1042365,245,1,7177.0,DELHI
C1042376,92,1,1024.0,DELHI
C1042380,1,1,256.24,DELHI
C1042556,62,1,5094.0,DELHI
C1042558,108,1,49.0,DELHI
C1042568,87,2,748.0,DELHI
C1042660,184,1,2900.0,DELHI
C1042677,105,1,169.0,DELHI
C1042736,124,1,1619.0,DELHI
C1042773,62,1,3855.53,DELHI
C1042892,92,2,122500.0,DELHI
C1043577,245,1,409.0,DELHI
C1043585,63,1,3072.0,DELHI
C1044016,155,1,460.0,DELHI
C1045547,118,1,2312.64,DELHI
C1045549,104,1,1004.0,DELHI
C1045555,123,1,748.0,DELHI
C1045981,277,1,2500.0,DELHI
C1047152,185,1,690.0,DELHI
C1047652,245,1,110.0,DELHI
C1047661,246,1,500.0,DELHI
C1047788,110,1,60.0,DELHI
C1048548,116,1,100.0,DELHI
C1048771,216,1,250.0,DELHI
C1048986,105,2,252.0,DELHI
C1048986,105,2,252.0,DELHI
C1049140,2,1,50.0,DELHI
C1049157,104,1,1750.0,DELHI
C1049591,155,1,4800.0,DELHI
C1050039,215,1,2097.56,DELHI
C1050663,2,1,1141.0,DELHI
C1050720,32,1,667.57,DELHI
C1052147,104,1,1690.0,DELHI
C1052365,306,1,699.0,DELHI
C1053456,1,1,100.0,DELHI
C1053781,124,1,20.0,DELHI
C1054667,62,1,1344.0,DELHI
C1055423,115,1,50.0,DELHI
C1055430,87,1,249.0,DELHI
C1055844,245,1,437.0,DELHI
C1055947,154,1,9.0,DELHI
C1056560,184,1,1160.0,DELHI
C1056591,111,1,8281.0,DELHI
C1056633,62,1,36.0,DELHI
C1056964,87,1,5000.0,DELHI
C1057115,111,1,572.0,DELHI
C1057788,114,1,479.0,DELHI
C1058433,109,1,146.0,DELHI
C1058770,63,1,800.0,DELHI
C1059314,93,1,200.0,DELHI
C1059736,245,1,500.0,DELHI
C1059777,105,1,180.0,DELHI
C1060114,86,1,222.0,DELHI
C1060264,246,1,550.0,DELHI
C1060267,108,1,1658.0,DELHI
C1061520,101,1,30.0,DELHI
C1061771,62,1,731.61,DELHI
C1061868,32,1,464.0,DELHI
C1062119,32,1,1350.0,DELHI
C1062956,123,1,606.9,DELHI
