CustomerID,Recency,Frequency,Monetary,CustLocation
C1023034,76,1,3200.0,NEW DELHI
C1023038,62,2,440.0,NEW DELHI
C1023068,63,1,358.39,NEW DELHI
C1023079,216,1,2631.0,NEW DELHI
C1023120,62,2,3592.0,NEW DELHI
C1023156,107,2,200.0,NEW DELHI
C1023229,215,1,346.0,NEW DELHI
C1023234,2,1,350.0,NEW DELHI
C1023291,101,2,59.0,NEW DELHI
C1023347,277,1,7600.0,NEW DELHI
C1023364,124,1,75.0,NEW DELHI
C1023369,117,1,3622.0,NEW DELHI
C1023442,155,1,500.0,NEW DELHI
C1023637,246,1,1629.0,NEW DELHI
C1023739,245,1,3300.0,NEW DELHI
C1023755,31,1,360.0,NEW DELHI
C1023792,155,1,1700.0,NEW DELHI
C1023815,75,2,1275.0,NEW DELHI
C1023829,110,2,2728.0,NEW DELHI
C1023847,86,2,686.0,NEW DELHI
C1023885,87,4,2524.0,NEW DELHI
C1023915,107,2,2745.0,NEW DELHI
C1023932,336,1,100.0,NEW DELHI
C1024031,154,2,1156.0,NEW DELHI
C1024123,102,2,2757.87,NEW DELHI
C1024136,105,2,1385.0,NEW DELHI
C1024166,107,2,1460.0,NEW DELHI
C1024213,117,1,1650.0,NEW DELHI
C1024260,118,1,498.88,NEW DELHI
C1024282,119,1,1191.0,NEW DELHI
C1024321,245,1,3713.0,NEW DELHI
C1024331,337,1,1400.0,NEW DELHI
C1024531,92,1,290.0,NEW DELHI
C1024727,155,2,259.0,NEW DELHI
C1024727,155,2,259.0,NEW DELHI
C1024792,2,1,385.0,NEW DELHI
C1024821,112,1,1139.28,NEW DELHI
C1024837,119,1,101.5,NEW DELHI
C1024861,88,1,2751.0,NEW DELHI
C1024949,117,1,990.0,NEW DELHI
C1024955,276,2,200.0,NEW DELHI
C1024966,154,1,3205.0,NEW DELHI
C1025069,31,2,2431.0,NEW DELHI
C1025149,154,1,100.0,NEW DELHI
C1025166,111,1,20.0,NEW DELHI
C1025276,87,1,50.0,NEW DELHI
C1025286,118,1,100.0,NEW DELHI
C1025344,123,2,165.0,NEW DELHI
C1025418,87,2,250.0,NEW DELHI
C1025542,117,2,899.0,NEW DELHI
C1025554,111,1,50.0,NEW DELHI
C1025555,111,1,50.0,NEW DELHI
C1025592,114,1,50.0,NEW DELHI
C1025637,83,3,14280.0,NEW DELHI
C1025642,118,1,1319.0,NEW DELHI
C1025679,88,1,30.0,NEW DELHI
C1025722,115,2,550.0,NEW DELHI
C1025745,119,2,1215.0,NEW DELHI
C1025748,115,1,109.0,NEW DELHI
C1025767,108,1,495.01,NEW DELHI
C1025791,31,3,500.0,NEW DELHI
C1025791,31,3,500.0,NEW DELHI
C1026036,32,2,824.0,NEW DELHI
C1026037,116,1,660.0,NEW DELHI
C1026213,62,2,700.0,NEW DELHI
C1026268,185,1,249.0,NEW DELHI
C1026340,62,1,7590.0,NEW DELHI
C1026360,62,1,20.05,NEW DELHI
C1026370,92,1,50.0,NEW DELHI
C1026478,305,1,11863.12,NEW DELHI
C1026525,92,1,1433.0,NEW DELHI
C1026629,76,2,261.0,NEW DELHI
C1026667,305,1,610.0,NEW DELHI
C1026685,93,2,6550.0,NEW DELHI
C1026749,92,1,197.0,NEW DELHI
C1026786,108,2,1311.0,NEW DELHI
C1026815,306,1,250.0,NEW DELHI
C1026823,337,1,3200.0,NEW DELHI
C1026832,111,1,300.0,NEW DELHI
C1026859,115,1,4205.0,NEW DELHI
C1026948,2,1,810.0,NEW DELHI
C1026953,246,1,500.0,NEW DELHI
C1026976,245,1,147.0,NEW DELHI
