CustomerID,Recency,Frequency,Monetary,CustLocation
C1036672,111,3,458.42,GURGAON
C1036739,118,1,500.0,GURGAON
C1036773,31,3,550.0,GURGAON
C1036783,1,1,241.0,GURGAON
C1036789,86,2,200.0,GURGAON
C1036871,75,1,50.0,GURGAON
C1036874,115,1,1000.0,GURGAON
C1036948,92,1,2000.0,GURGAON
C1037035,119,1,3490.0,GURGAON
C1037127,63,1,5.0,GURGAON
C1037138,102,2,700.0,GURGAON
C1037181,123,1,854.71,GURGAON
C1037212,74,2,1295.0,GURGAON
C1037278,74,1,200.0,GURGAON
C1037313,116,1,268.0,GURGAON
C1037426,245,1,1498.25,GURGAON
C1037455,71,2,280.0,GURGAON
C1037523,62,2,360.0,GURGAON
C1037527,78,3,1250.0,GURGAON
C1037590,105,2,5621.26,GURGAON
C1037642,110,1,50.0,GURGAON
C1037673,110,1,661.0,GURGAON
C1037977,102,1,300.0,GURGAON
C1038173,92,1,1000.0,GURGAON
C1038191,246,2,6870.0,GURGAON
C1038216,113,1,200.0,GURGAON
C1038262,88,2,570.0,GURGAON
C1038290,115,1,100.0,GURGAON
C1038313,106,2,1825.0,GURGAON
C1038316,215,1,295.0,GURGAON
C1038351,110,1,50.0,GURGAON
C1038380,31,1,7450.0,GURGAON
C1038388,245,1,1600.0,GURGAON
C1038520,124,2,1366.0,GURGAON
C1038526,104,1,2190.0,GURGAON
C1038554,92,2,325.0,GURGAON
C1038616,245,1,1399.0,GURGAON
C1038644,155,2,2145.0,GURGAON
C1038711,305,1,65.0,GURGAON
C1038944,86,1,1800.0,GURGAON
C1038990,93,1,1431.0,GURGAON
C1039088,83,1,715.0,GURGAON
C1039151,119,3,270.0,GURGAON
C1039184,103,1,270.0,GURGAON
C1039239,116,1,50.0,GURGAON
C1039261,115,1,798.0,GURGAON
C1039278,83,3,350.0,GURGAON
C1039382,76,2,4798.0,GURGAON
C1039415,102,1,886.0,GURGAON
C1039534,105,2,1500.0,GURGAON
C1039539,114,2,4500.0,GURGAON
C1039558,103,2,428.0,GURGAON
C1039564,155,1,3150.0,GURGAON
C1039587,32,3,525.0,GURGAON
C1039587,32,3,525.0,GURGAON
C1039642,107,2,500.0,GURGAON
C1039688,154,1,150.0,GURGAON
C1039746,105,1,15000.0,GURGAON
C1039752,31,1,259.0,GURGAON
C1039829,107,1,200.0,GURGAON
C1039913,1,3,1874.0,GURGAON
C1039915,119,1,822.0,GURGAON
C1039978,2,1,74.78,GURGAON
C1039989,114,2,198.0,GURGAON
C1039989,114,2,198.0,GURGAON
C1040042,32,1,1000.0,GURGAON
C1040055,1,1,50.0,GURGAON
C1040223,185,1,1100.0,GURGAON
C1040242,115,1,536.0,GURGAON
C1040274,31,2,500.0,GURGAON
C1040354,108,1,400.0,GURGAON
C1040512,184,1,100.0,GURGAON
C1040522,306,1,130.0,GURGAON
C1040523,32,1,200.0,GURGAON
C1040528,104,2,690.0,GURGAON
C1040533,104,1,219.0,GURGAON
C1040535,31,1,65.0,GURGAON
C1040567,2,1,1.0,GURGAON
C1040572,83,1,360.0,GURGAON
C1040583,62,2,327.0,GURGAON
C1040591,246,1,3780.0,GURGAON
C1040668,102,2,500.0,GURGAON
C1040673,105,1,410.0,GURGAON
C1040719,2,2,23614.0,GURGAON
C1040724,2,3,1575.0,GURGAON
C1040779,74,1,100.0,GURGAON
C1040812,83,1,670.0,GURGAON
C1040821,86,1,474.0,GURGAON
C1040936,246,1,1548.0,GURGAON
C1040983,87,2,760.0,GURGAON
C1041013,154,1,1000.0,GURGAON
C1041029,337,1,300.0,GURGAON
C1041115,118,1,358.0,GURGAON
C1041122,103,1,827.0,GURGAON
C1041125,112,1,1139.0,GURGAON
C1041132,216,1,255.0,GURGAON
C1041241,86,1,2647.0,GURGAON
C1041275,107,1,500.0,GURGAON
C1041287,305,1,8195.0,GURGAON
C1041318,116,2,1000.0,GURGAON
C1041443,184,1,170.0,GURGAON
C1041478,306,1,3696.0,GURGAON
C1041580,123,1,115.0,GURGAON
C1041588,93,1,1052.0,GURGAON
C1041671,2,1,100.0,GURGAON
C1041787,103,2,1702.07,GURGAON
C1041842,63,1,412.0,GURGAON
C1041855,118,1,4596.0,GURGAON
C1041888,119,2,428.0,GURGAON
C1042069,62,2,4503.0,GURGAON
C1042135,2,2,1550.0,GURGAON
C1042148,306,1,20500.0,GURGAON
C1042175,106,1,220.0,GURGAON
C1042213,79,2,296.0,GURGAON
C1042244,88,2,946.62,GURGAON
C1042269,32,1,1000.0,GURGAON
C1042320,215,1,2100.0,GURGAON
C1042331,118,1,22000.0,GURGAON
C1042443,184,1,50.0,GURGAON
C1042532,245,2,1828.0,GURGAON
C1042624,116,2,200.0,GURGAON
C1042635,86,2,120.0,GURGAON
C1042643,31,1,400.0,GURGAON
C1042663,216,1,16.0,GURGAON
C1042673,105,1,98.0,GURGAON
C1042852,87,1,44.0,GURGAON
C1042912,118,1,299.0,GURGAON
C1042929,276,1,1500.0,GURGAON
C1042946,276,2,200.0,GURGAON
C1043049,124,1,133.0,GURGAON
C1043642,93,1,250.0,GURGAON
C1043671,87,1,100.0,GURGAON
C1044378,215,1,258.0,GURGAON
C1044729,215,1,35.0,GURGAON
C1045634,31,1,1699.0,GURGAON
C1046040,154,1,263.0,GURGAON
C1046082,2,1,1024.0,GURGAON
