CustomerID,Recency,Frequency,Monetary,CustLocation
C2319084,246,1,500.0,BANGALORE
C2319173,2,3,3012.5,BANGALORE
C2319228,2,1,112.0,BANGALORE
C2319246,123,1,144.0,BANGALORE
C2319328,107,1,319.33,BANGALORE
C2319344,75,2,539.0,BANGALORE
C2319353,111,2,2300.0,BANGALORE
C2319365,118,1,4600.0,BANGALORE
C2319366,276,1,6850.0,BANGALORE
C2319432,110,1,5700.0,BANGALORE
C2319618,106,1,1429.4,BANGALORE
C2319658,86,1,150.0,BANGALORE
C2319669,106,1,836.0,BANGALORE
C2319742,31,2,200.0,BANGALORE
C2319753,103,1,30.0,BANGALORE
C2319774,123,1,165.0,BANGALORE
C2319827,87,2,3905.0,BANGALORE
C2319830,305,1,384.0,BANGALORE
C2319855,88,1,100.0,BANGALORE
C2319919,336,1,335.0,BANGALORE
C2319942,185,1,3951.0,BANGALORE
C2320033,104,1,50.0,BANGALORE
C2320065,117,1,100.0,BANGALORE
C2320066,155,1,23.0,BANGALORE
C2320073,62,2,775.0,BANGALORE
C2320075,277,1,2100.0,BANGALORE
C2320090,102,1,70.0,BANGALORE
C2320128,114,2,315.0,BANGALORE
C2320170,109,1,38.0,BANGALORE
C2320261,123,1,1265.0,BANGALORE
C2320328,112,1,819.0,BANGALORE
C2320329,102,2,5990.0,BANGALORE
C2320329,102,2,5990.0,BANGALORE
C2320331,111,1,2790.0,BANGALORE
C2320379,306,1,100.0,BANGALORE
C2320431,116,1,30.0,BANGALORE
C2320591,31,1,30.0,BANGALORE
C2320615,78,2,9100.0,BANGALORE
C2320651,83,2,352.0,BANGALORE
C2320674,75,2,6717.0,BANGALORE
C2320720,86,1,250.0,BANGALORE
C2320768,246,1,10.0,BANGALORE
C2320774,71,1,200.0,BANGALORE
C2320817,245,1,25000.0,BANGALORE
C2320912,114,1,803.0,BANGALORE
C2320937,112,2,458.0,BANGALORE
C2321018,184,1,126.0,BANGALORE
C2321022,108,2,1921.59,BANGALORE
C2321029,111,1,100.0,BANGALORE
C2321242,155,1,100.0,BANGALORE
C2321246,336,3,2000.0,BANGALORE
C2321272,246,1,2079.0,BANGALORE
C2321319,104,1,200.0,BANGALORE
C2321333,155,1,550.0,BANGALORE
C2321351,88,1,100.0,BANGALORE
C2321377,63,1,300.0,BANGALORE
C2321419,117,2,6975.0,BANGALORE
C2321447,2,1,200.0,BANGALORE
C2321511,1,2,300.0,BANGALORE
C2321525,87,2,60.0,BANGALORE
C2321545,2,4,5517.0,BANGALORE
C2321562,93,2,1199.0,BANGALORE
C2321591,88,2,563.65,BANGALORE
C2321619,113,2,183.0,BANGALORE
C2321754,63,1,100.0,BANGALORE
C2321814,116,1,133.74,BANGALORE
C2321815,105,1,1928.0,BANGALORE
C2321886,124,1,9898.0,BANGALORE
C2321986,93,1,1150.0,BANGALORE
C2321987,63,1,83.0,BANGALORE
C2322057,2,1,984.0,BANGALORE
C2322116,123,1,250.0,BANGALORE
C2322178,112,1,530.0,BANGALORE
C2322187,118,1,299.0,BANGALORE
C2322232,111,1,2624.0,BANGALORE
C2322255,1,1,14.0,BANGALORE
C2322277,63,1,300.0,BANGALORE
C2322311,154,1,3390.0,BANGALORE
C2322355,1,1,500.0,BANGALORE
C2322368,108,2,134.0,BANGALORE
C2322470,155,3,8550.0,BANGALORE
C2322474,118,2,880.0,BANGALORE
C2322487,123,1,276.0,BANGALORE
C2322649,71,2,1363.27,BANGALORE
C2322653,31,1,100.0,BANGALORE
C2322673,88,2,270.0,BANGALORE
C2322690,111,1,240.0,BANGALORE
C2322735,104,1,30.0,BANGALORE
C2322739,92,1,100.0,BANGALORE
C2322749,246,1,1000.0,BANGALORE
C2322763,31,4,400.0,BANGALORE
C2322824,1,2,413.0,BANGALORE
C2322911,276,1,400.0,BANGALORE
C2322974,79,3,427.0,BANGALORE
C2322982,86,2,500.0,BANGALORE
C2323025,185,1,1086.0,BANGALORE
C2323092,337,1,398.0,BANGALORE
C2323174,115,1,144.5,BANGALORE
C2323264,102,2,1240.0,BANGALORE
C2323270,92,2,740.0,BANGALORE
C2323374,88,1,92.0,BANGALORE
C2323420,110,1,133.0,BANGALORE
C2323433,116,1,1000.0,BANGALORE
C2323435,102,1,259.0,BANGALORE
C2323448,63,2,2152.0,BANGALORE
C2323486,93,1,300.0,BANGALORE
C2323571,1,1,39.0,BANGALORE
C2323579,108,2,250.0,BANGALORE
C2323587,118,1,259.0,BANGALORE
C2323619,87,1,1333.0,BANGALORE
C2323653,306,1,593.0,BANGALORE
C2323692,83,1,710.0,BANGALORE
C2323734,154,1,1173.0,BANGALORE
C2323740,306,1,328.0,BANGALORE
C2323792,108,1,142.0,BANGALORE
C2323817,2,1,870.0,BANGALORE
C2323824,109,2,1071.0,BANGALORE
C2323839,119,1,457.52,BANGALORE
C2323860,86,1,127.0,BANGALORE
C2323880,118,1,200.0,BANGALORE
C2323927,63,3,1900.0,BANGALORE
C2323966,93,1,280.0,BANGALORE
C2324080,246,1,466.0,BANGALORE
C2324131,245,1,200.0,BANGALORE
C2324132,118,2,205.45,BANGALORE
C2324318,337,1,103.0,BANGALORE
C2324336,110,2,1000.0,BANGALORE
C2324341,79,2,2819.0,BANGALORE
C2324383,155,1,300.0,BANGALORE
C2324389,2,2,1000.0,BANGALORE
C2324416,92,3,12630.0,BANGALORE
C2324451,104,1,4769.0,BANGALORE
C2324479,306,2,1660.0,BANGALORE
C2324492,276,1,460.0,BANGALORE
C2324535,184,2,2556.0,BANGALORE
C2324538,185,1,599.0,BANGALORE
C2324614,76,1,102.26,BANGALORE
C2324630,103,1,2000.0,BANGALORE
C2324636,2,1,200.0,BANGALORE
C2324637,107,1,100.0,BANGALORE
C2324639,155,1,676.0,BANGALORE
C2324662,336,1,49.0,BANGALORE
C2324670,306,1,444.0,BANGALORE
C2324713,83,2,9778.0,BANGALORE
C2324721,276,1,1000.0,BANGALORE
C2324782,32,2,1449.0,BANGALORE
C2324924,1,2,1148.8,BANGALORE
C2325011,154,2,400.0,BANGALORE
C2325022,103,1,2000.0,BANGALORE
C2325087,111,1,557.52,BANGALORE
C2325220,123,1,100.0,BANGALORE
C2325236,62,1,1040.0,BANGALORE
C2325278,105,1,1360.0,BANGALORE
C2325313,93,2,1416.0,BANGALORE
C2325328,63,1,470.0,BANGALORE
C2325346,83,1,500.0,BANGALORE
C2325354,31,1,499.0,BANGALORE
C2325375,337,1,240.0,BANGALORE
C2325420,87,2,270.0,BANGALORE
C2325461,124,1,5000.0,BANGALORE
C2325469,63,1,137.0,BANGALORE
C2325471,216,1,1579.0,BANGALORE
C2325542,83,1,155.0,BANGALORE
C2325620,117,1,1399.0,BANGALORE
C2325626,305,1,1000.0,BANGALORE
C2325641,109,2,1148.86,BANGALORE
C2325677,109,2,1299.0,BANGALORE
C2325747,32,2,231.0,BANGALORE
C2325791,305,1,1000.0,BANGALORE
C2325874,78,2,237.0,BANGALORE
C2325978,276,1,2800.0,BANGALORE
C2325988,336,1,100.0,BANGALORE
C2325989,117,1,718.0,BANGALORE
C2326036,87,1,4000.0,BANGALORE
C2326129,185,1,1215.0,BANGALORE
C2326151,87,1,500.0,BANGALORE
C2326288,78,1,55.0,BANGALORE
C2326362,117,2,1800.0,BANGALORE
C2326457,105,1,349.0,BANGALORE
C2326463,76,1,662.0,BANGALORE
C2326512,62,2,795.0,BANGALORE
C2326518,1,1,30.0,BANGALORE
C2326561,216,2,1000.0,BANGALORE
C2326582,62,1,30.0,BANGALORE
C2326583,277,1,299.0,BANGALORE
C2326678,155,1,100.0,BANGALORE
C2326681,276,1,1227.0,BANGALORE
C2326737,154,1,72.0,BANGALORE
C2327029,106,1,1988.45,BANGALORE
C2327049,104,1,198.0,BANGALORE
C2327090,79,1,297.0,BANGALORE
C2327132,79,1,2100.0,BANGALORE
C2327143,101,1,962.0,BANGALORE
C2327160,111,2,1942.0,BANGALORE
C2327228,31,1,400.0,BANGALORE
C2327243,245,1,148.0,BANGALORE
C2327344,113,3,325.0,BANGALORE
C2327439,277,1,21.0,BANGALORE
C2327469,110,1,840.0,BANGALORE
C2327481,109,2,999.0,BANGALORE
C2327489,113,1,278.0,BANGALORE
C2327542,107,3,1470.0,BANGALORE
C2327570,102,1,200.0,BANGALORE
C2327572,276,1,2496.0,BANGALORE
C2327650,124,1,200.0,BANGALORE
C2327744,101,4,2926.0,BANGALORE
C2327744,101,4,2926.0,BANGALORE
C2327772,123,1,50.0,BANGALORE
C2327782,101,1,50.0,BANGALORE
C2327792,75,1,1175.0,BANGALORE
C2327812,112,1,125.0,BANGALORE
C2327814,63,2,950.0,BANGALORE
C2327854,184,1,1407.0,BANGALORE
C2327926,93,2,2356.0,BANGALORE
C2328023,101,1,525.0,BANGALORE
C2328054,1,1,350.0,BANGALORE
C2328115,2,1,20.0,BANGALORE
C2328116,305,1,147.0,BANGALORE
C2328137,92,1,188.0,BANGALORE
C2328144,106,1,651.0,BANGALORE
C2328149,101,1,642.0,BANGALORE
C2328152,87,1,162.78,BANGALORE
C2328163,107,1,16100.0,BANGALORE
C2328165,101,2,1579.0,BANGALORE
C2328165,101,2,1579.0,BANGALORE
C2328168,93,2,855.0,BANGALORE
C2328180,276,1,2106.0,BANGALORE
C2328226,116,1,559.0,BANGALORE
C2328245,123,1,490.0,BANGALORE
C2328274,215,1,513.86,BANGALORE
C2328291,245,1,3996.0,BANGALORE
C2328344,83,1,596.0,BANGALORE
C2328392,245,1,2866.0,BANGALORE
C2328449,185,1,300.0,BANGALORE
C2328540,119,1,2640.0,BANGALORE
C2328720,114,1,100.0,BANGALORE
C2328775,277,1,50000.0,BANGALORE
C2328829,93,1,50.0,BANGALORE
C2328933,62,3,6445.0,BANGALORE
C2328934,306,1,173.0,BANGALORE
C2328942,155,1,735.0,BANGALORE
C2328947,32,2,1177.06,BANGALORE
C2328991,110,2,400.0,BANGALORE
C2328992,87,2,2200.0,BANGALORE
C2329056,112,1,166.0,BANGALORE
C2329059,83,1,1030.0,BANGALORE
C2329069,117,1,2406.0,BANGALORE
C2329333,305,1,1539.0,BANGALORE
C2329344,246,1,100.0,BANGALORE
C2329347,184,1,24.0,BANGALORE
C2329380,32,2,1158.0,BANGALORE
C2329424,104,2,2333.17,BANGALORE
C2329428,2,1,1959.0,BANGALORE
C2329511,102,1,1759.0,BANGALORE
C2329551,184,1,256.5,BANGALORE
C2329641,104,1,203.5,BANGALORE
C2329723,112,3,2463.0,BANGALORE
C2329815,31,1,484.0,BANGALORE
C2329932,118,1,14.0,BANGALORE
C2330011,75,1,999.04,BANGALORE
C2330014,184,1,1500.0,BANGALORE
C2330018,62,3,3300.0,BANGALORE
C2330043,63,2,6872.59,BANGALORE
C2330135,114,1,148.0,BANGALORE
C2330335,106,3,830.0,BANGALORE
C2330335,106,3,830.0,BANGALORE
C2330345,111,1,249.0,BANGALORE
C2330350,63,4,870.0,BANGALORE
C2330350,63,4,870.0,BANGALORE
C2330371,86,3,1625.0,BANGALORE
C2330428,63,1,111.0,BANGALORE
C2330456,71,3,1127.0,BANGALORE
C2330557,79,1,700.0,BANGALORE
C2330566,92,1,50.0,BANGALORE
C2330580,114,1,1637.48,BANGALORE
C2330760,63,1,225.55,BANGALORE
C2330838,105,1,3000.0,BANGALORE
C2331019,93,3,995.0,BANGALORE
C2331033,108,1,190.0,BANGALORE
C2331035,75,1,650.0,BANGALORE
C2331066,1,1,100.0,BANGALORE
C2331071,111,1,1133.0,BANGALORE
C2331076,277,1,500.0,BANGALORE
C2331118,104,1,690.0,BANGALORE
C2331130,2,2,847.0,BANGALORE
C2331191,245,1,420.0,BANGALORE
C2331221,277,1,1563.0,BANGALORE
C2331271,123,3,1746.3,BANGALORE
C2331322,93,1,750.0,BANGALORE
C2331357,87,1,20.0,BANGALORE
C2331368,92,2,864.0,BANGALORE
C2331373,277,1,1000.0,BANGALORE
C2331421,115,1,169.0,BANGALORE
C2331445,92,1,50.0,BANGALORE
C2331459,276,1,31.0,BANGALORE
C2331523,184,1,99.0,BANGALORE
C2331570,154,1,567.46,BANGALORE
C2331575,185,1,135.0,BANGALORE
C2331624,112,1,540.0,BANGALORE
C2331632,1,1,575.0,BANGALORE
C2331650,86,1,500.0,BANGALORE
C2331664,108,1,76.0,BANGALORE
C2331768,93,1,100.0,BANGALORE
C2331843,112,2,1571.0,BANGALORE
C2331844,32,3,845.0,BANGALORE
C2331859,32,2,5000.0,BANGALORE
C2331882,104,2,1108.0,BANGALORE
C2331890,155,1,50.0,BANGALORE
C2331955,103,1,429.66,BANGALORE
C2331957,185,1,500.0,BANGALORE
C2332033,76,1,320.0,BANGALORE
C2332117,245,2,452.0,BANGALORE
C2332181,102,2,321.36,BANGALORE
C2332185,63,1,500.0,BANGALORE
C2332187,75,2,400.0,BANGALORE
C2332271,111,1,910.0,BANGALORE
C2332347,184,1,200.0,BANGALORE
C2332592,87,1,2300.0,BANGALORE
C2332617,114,2,250.0,BANGALORE
C2332622,111,2,272.0,BANGALORE
C2332642,184,2,1400.0,BANGALORE
C2332678,117,2,65.0,BANGALORE
C2332842,245,1,24.0,BANGALORE
C2332865,102,1,200.0,BANGALORE
C2332923,108,2,349.0,BANGALORE
C2332929,110,1,780.6,BANGALORE
C2332937,32,2,1100.0,BANGALORE
C2332947,108,1,1470.0,BANGALORE
C2332953,116,1,310.0,BANGALORE
C2332970,118,1,11000.0,BANGALORE
C2333011,123,1,49.0,BANGALORE
C2333017,86,1,1087.0,BANGALORE
C2333019,154,1,1387.0,BANGALORE
C2333044,105,1,537.0,BANGALORE
C2333063,277,2,429.58,BANGALORE
C2333082,336,1,100.0,BANGALORE
C2333119,245,3,2000.0,BANGALORE
C2333121,31,2,400.0,BANGALORE
C2333254,215,1,1070.0,BANGALORE
C2333283,1,3,1400.0,BANGALORE
C2333326,106,1,200.0,BANGALORE
C2333439,123,2,25000.0,BANGALORE
C2333483,108,1,200.0,BANGALORE
C2333545,63,2,500.0,BANGALORE
C2333720,79,3,522.0,BANGALORE
C2333720,79,3,522.0,BANGALORE
C2333743,111,2,1999.7,BANGALORE
C2333764,92,1,380.0,BANGALORE
C2333775,92,1,99.0,BANGALORE
C2333776,119,1,1804.05,BANGALORE
C2333790,32,2,500.0,BANGALORE
C2333820,112,1,825.0,BANGALORE
C2333837,110,1,200.0,BANGALORE
C2333873,32,1,3415.0,BANGALORE
C2333878,245,1,640.0,BANGALORE
C2333882,108,1,188.0,BANGALORE
C2333885,154,1,255.0,BANGALORE
C2333916,108,1,50.0,BANGALORE
C2333986,106,2,470.0,BANGALORE
C2334014,103,1,595.0,BANGALORE
C2334018,2,1,50.0,BANGALORE
C2334123,108,1,78.0,BANGALORE
C2334126,87,2,390.0,BANGALORE
C2334132,31,1,175.0,BANGALORE
C2334133,83,1,20.0,BANGALORE
C2334134,101,1,6929.0,BANGALORE
C2334150,104,2,3500.0,BANGALORE
C2334167,155,1,245.0,BANGALORE
C2334169,117,2,1430.0,BANGALORE
C2334215,245,1,210.0,BANGALORE
C2334220,31,3,4000.0,BANGALORE
C2334220,31,3,4000.0,BANGALORE
C2334278,62,1,1861.0,BANGALORE
C2334322,86,2,500.0,BANGALORE
C2334347,154,1,160.0,BANGALORE
C2334351,32,1,510.0,BANGALORE
C2334475,88,2,893.35,BANGALORE
C2334482,185,2,16388.0,BANGALORE
C2334517,79,2,1154.0,BANGALORE
C2334585,105,1,401.0,BANGALORE
C2334627,78,1,1078.32,BANGALORE
C2334634,111,1,69.0,BANGALORE
C2334658,63,1,250.0,BANGALORE
C2334676,62,2,3150.0,BANGALORE
C2334691,123,1,500.0,BANGALORE
C2334786,118,1,21242.03,BANGALORE
C2334867,215,1,3080.0,BANGALORE
C2334969,102,2,457.0,BANGALORE
C2334975,62,1,1694.0,BANGALORE
C2335014,83,2,400.0,BANGALORE
C2335022,76,1,950.0,BANGALORE
C2335080,104,1,558.0,BANGALORE
C2335146,92,1,1049.0,BANGALORE
C2335164,63,1,1560.0,BANGALORE
C2335166,109,2,100.0,BANGALORE
C2335212,245,1,998.0,BANGALORE
C2335224,101,1,200.0,BANGALORE
C2335275,104,1,522.0,BANGALORE
C2335453,154,2,513.0,BANGALORE
C2335526,115,1,266.0,BANGALORE
C2335535,86,2,900.0,BANGALORE
C2335539,215,1,499.0,BANGALORE
C2335544,246,1,30.0,BANGALORE
C2335564,62,2,290.0,BANGALORE
C2335587,215,1,312.0,BANGALORE
C2335651,2,1,625.0,BANGALORE
C2335654,111,1,2613.0,BANGALORE
C2335737,337,1,295.0,BANGALORE
C2335766,107,1,300.0,BANGALORE
C2335779,107,2,270.0,BANGALORE
C2335789,276,1,775.0,BANGALORE
C2335815,31,2,10963.0,BANGALORE
C2335816,78,2,2030.0,BANGALORE
C2335858,118,1,100.0,BANGALORE
C2335950,216,1,600.0,BANGALORE
C2335975,31,3,500.0,BANGALORE
C2336045,337,1,516.0,BANGALORE
C2336083,124,1,340.0,BANGALORE
C2336134,115,1,105.0,BANGALORE
C2336144,124,1,30.0,BANGALORE
C2336176,215,1,4500.0,BANGALORE
C2336180,245,1,25.0,BANGALORE
C2336250,83,1,4256.0,BANGALORE
C2336278,119,2,1000.0,BANGALORE
C2336283,109,2,1619.0,BANGALORE
C2336283,109,2,1619.0,BANGALORE
C2336326,113,1,217.44,BANGALORE
C2336343,154,2,366.28,BANGALORE
C2336357,184,1,1408.0,BANGALORE
C2336458,184,1,170.0,BANGALORE
C2336572,124,1,406.0,BANGALORE
C2336578,117,1,1765.0,BANGALORE
C2336588,86,3,2300.0,BANGALORE
C2336588,86,3,2300.0,BANGALORE
C2336617,111,2,290.0,BANGALORE
C2336624,185,1,1555.0,BANGALORE
C2336646,119,2,1003.0,BANGALORE
C2336664,88,2,600.0,BANGALORE
C2336665,185,1,253.81,BANGALORE
C2336666,114,2,7514.0,BANGALORE
C2336772,87,1,249.0,BANGALORE
C2336775,111,1,390.0,BANGALORE
C2336783,337,1,155.0,BANGALORE
C2336790,245,1,6499.0,BANGALORE
C2336811,107,1,1053.9,BANGALORE
C2336835,112,1,100.0,BANGALORE
C2336958,155,1,1470.0,BANGALORE
C2336964,92,1,36.0,BANGALORE
C2337022,1,2,3840.0,BANGALORE
C2337048,116,2,10000.0,BANGALORE
C2337123,88,3,817.74,BANGALORE
C2337126,63,1,3070.0,BANGALORE
C2337266,305,1,375.0,BANGALORE
C2337270,114,2,1100.0,BANGALORE
C2337279,103,1,200.0,BANGALORE
C2337317,78,2,600.0,BANGALORE
C2337343,123,1,765.0,BANGALORE
C2337471,109,2,2777.15,BANGALORE
C2337517,115,2,319.39,BANGALORE
C2337531,62,2,3060.0,BANGALORE
C2337555,63,2,1198.0,BANGALORE
C2337577,86,1,1.0,BANGALORE
C2337629,2,2,1488.0,BANGALORE
C2337669,276,1,31.0,BANGALORE
C2337675,102,2,3719.32,BANGALORE
C2337718,83,2,900.0,BANGALORE
C2337761,306,1,774.0,BANGALORE
C2337834,62,1,330.0,BANGALORE
C2337845,116,2,3234.5,BANGALORE
C2337886,155,2,1087.0,BANGALORE
C2337934,155,1,334.0,BANGALORE
C2337947,154,2,27292.0,BANGALORE
C2337974,31,1,500.0,BANGALORE
C2338088,31,2,357.81,BANGALORE
C2338146,87,1,100.0,BANGALORE
C2338181,88,3,500.0,BANGALORE
C2338258,101,2,4372.0,BANGALORE
C2338315,118,1,200.0,BANGALORE
C2338327,113,2,2598.0,BANGALORE
C2338368,105,2,326.78,BANGALORE
C2338430,155,1,10.0,BANGALORE
C2338450,108,2,10000.0,BANGALORE
C2338453,62,2,15431.26,BANGALORE
C2338511,92,2,610.0,BANGALORE
C2338517,101,2,610.0,BANGALORE
C2338518,93,2,9470.0,BANGALORE
C2338537,115,1,297.0,BANGALORE
C2338552,62,2,1915.0,BANGALORE
C2338571,245,1,155.0,BANGALORE
C2338584,110,1,1869.0,BANGALORE
C2338683,63,2,115.0,BANGALORE
C2338692,111,1,495.0,BANGALORE
C2338769,185,1,661.25,BANGALORE
C2338819,32,2,178.0,BANGALORE
C2338864,119,1,122.0,BANGALORE
C2338881,117,1,592.45,BANGALORE
C2338926,113,1,343.0,BANGALORE
C2338972,185,1,247.0,BANGALORE
C2339048,88,2,350.0,BANGALORE
C2339087,245,1,4795.0,BANGALORE
C2339241,246,1,275.31,BANGALORE
C2339280,76,1,320.0,BANGALORE
C2339283,154,1,310.0,BANGALORE
C2339339,31,1,17963.0,BANGALORE
C2339413,79,2,1809.22,BANGALORE
C2339413,79,2,1809.22,BANGALORE
C2339419,63,1,2674.88,BANGALORE
C2339569,31,1,344.0,BANGALORE
C2339578,123,1,699.0,BANGALORE
C2339617,117,1,786.0,BANGALORE
C2339738,112,2,7495.0,BANGALORE
C2339738,112,2,7495.0,BANGALORE
C2339761,108,2,330.0,BANGALORE
C2339766,337,1,490.0,BANGALORE
C2339779,336,1,100.0,BANGALORE
C2339791,107,2,1555.0,BANGALORE
C2339814,32,2,6457.0,BANGALORE
C2339837,118,2,500.0,BANGALORE
C2339852,113,1,1690.0,BANGALORE
C2339880,107,1,549.77,BANGALORE
C2339965,124,2,2450.0,BANGALORE
C2340037,83,2,690.0,BANGALORE
C2340069,123,1,2388.0,BANGALORE
C2340117,92,1,20.0,BANGALORE
C2340128,1,2,400.0,BANGALORE
C2340134,245,1,1000.0,BANGALORE
C2340338,86,1,460.0,BANGALORE
C2340423,112,1,25860.0,BANGALORE
C2340446,185,1,210.0,BANGALORE
C2340467,117,2,732.0,BANGALORE
C2340524,108,4,4050.0,BANGALORE
C2340617,101,3,4125.0,BANGALORE
C2340643,215,1,269.0,BANGALORE
C2340683,107,1,233.0,BANGALORE
C2340692,246,1,316.0,BANGALORE
C2340718,109,1,374.0,BANGALORE
C2340778,2,1,470.0,BANGALORE
C2340812,305,1,298.0,BANGALORE
C2340832,2,1,200.0,BANGALORE
C2340850,184,1,200.0,BANGALORE
C2340890,306,2,2849.0,BANGALORE
C2340919,184,1,10.0,BANGALORE
C2340952,88,1,689.0,BANGALORE
C2340968,87,1,201.0,BANGALORE
C2340969,116,1,299.0,BANGALORE
C2341176,105,2,299.0,BANGALORE
C2341218,109,2,9490.0,BANGALORE
C2341315,119,1,2847.0,BANGALORE
C2341374,123,1,2459.86,BANGALORE
C2341379,117,1,198.0,BANGALORE
C2341422,277,1,1.0,BANGALORE
C2341454,123,2,632.0,BANGALORE
C2341474,110,1,610.0,BANGALORE
C2341589,104,1,690.0,BANGALORE
C2341656,114,2,2500.0,BANGALORE
C2341725,87,1,819.0,BANGALORE
C2341818,117,1,1056.0,BANGALORE
C2341860,88,1,148.0,BANGALORE
C2341864,79,2,395.0,BANGALORE
C2341911,119,2,1199.0,BANGALORE
C2341914,215,1,586.0,BANGALORE
C2341939,93,1,5398.0,BANGALORE
C2341957,277,1,859.0,BANGALORE
C2341968,63,2,893.95,BANGALORE
C2341977,124,1,252.0,BANGALORE
C2342032,88,1,100.0,BANGALORE
C2342076,88,1,298.0,BANGALORE
C2342159,110,3,5000.0,BANGALORE
C2342262,245,2,892.0,BANGALORE
C2342266,93,2,1499.0,BANGALORE
C2342392,155,1,200.0,BANGALORE
C2342519,306,1,1512.94,BANGALORE
C2342521,2,1,91.58,BANGALORE
C2342537,246,1,260.0,BANGALORE
C2342543,92,1,690.0,BANGALORE
C2342557,115,2,20000.0,BANGALORE
C2342582,93,1,200.0,BANGALORE
C2342616,31,2,2000.0,BANGALORE
C2342682,305,1,964.0,BANGALORE
C2342819,336,1,900.0,BANGALORE
C2342938,216,1,50.0,BANGALORE
C2342965,112,1,5015.62,BANGALORE
C2342991,92,1,100.0,BANGALORE
C2344291,124,1,365.0,BANGALORE
C2345023,276,1,25.0,BANGALORE
C2345823,336,1,166.0,BANGALORE
C2345853,155,1,294.0,BANGALORE
C2346039,155,1,50.0,BANGALORE
C2346445,185,1,1960.0,BANGALORE
C2346460,110,1,270.0,BANGALORE
C2346471,31,1,473.0,BANGALORE
C2346528,117,1,770.0,BANGALORE
C2347155,246,1,100.0,BANGALORE
C2347231,119,1,326.0,BANGALORE
C2347268,83,1,1585.22,BANGALORE
C2347827,74,1,160.0,BANGALORE
C2347864,1,1,361.0,BANGALORE
C2347891,108,1,200.0,BANGALORE
C2348170,216,1,449.0,BANGALORE
C2348614,119,1,247.0,BANGALORE
C2348821,2,1,295.0,BANGALORE
C2348923,119,1,160.0,BANGALORE
C2349072,124,1,515.0,BANGALORE
C2349328,116,1,196.0,BANGALORE
C2349379,2,1,200.0,BANGALORE
C2349583,216,1,549.0,BANGALORE
C2349962,101,1,781.0,BANGALORE
C2350691,106,1,280.0,BANGALORE
C2350692,306,1,150.0,BANGALORE
C2351063,31,1,1420.0,BANGALORE
C2351452,306,1,117.0,BANGALORE
C2351628,124,1,6968.0,BANGALORE
C2352482,106,1,1005.0,BANGALORE
C2352485,108,1,460.0,BANGALORE
C2352755,110,1,380.0,BANGALORE
C2353215,102,1,68.0,BANGALORE
C2353261,306,1,200.0,BANGALORE
C2354060,114,1,200.0,BANGALORE
C2354236,112,1,200.0,BANGALORE
C2354571,215,1,156.0,BANGALORE
C2355573,83,1,1599.0,BANGALORE
C2355650,1,1,120.0,BANGALORE
C2355978,79,1,2.0,BANGALORE
C2356548,215,1,276.0,BANGALORE
C2356913,79,2,577.2,BANGALORE
C2356913,79,2,577.2,BANGALORE
C2357266,115,1,100.0,BANGALORE
C2357946,110,1,356.0,BANGALORE
C2358337,154,1,100.0,BANGALORE
C2359585,107,1,50.0,BANGALORE
C2359724,119,1,25.0,BANGALORE
C2360016,123,1,320.0,BANGALORE
C2360065,103,2,1290.0,BANGALORE
C2360080,105,1,4000.0,BANGALORE
C2360083,92,1,1031.0,BANGALORE
C2360213,108,1,17.0,BANGALORE
C2360383,107,1,50.0,BANGALORE
C2360569,105,2,425.0,BANGALORE
C2360689,118,1,799.0,BANGALORE
C2361286,154,1,165.0,BANGALORE
C2361441,245,1,234.52,BANGALORE
C2361488,63,1,1349.0,BANGALORE
C2361727,2,1,1630.38,BANGALORE
C2362536,93,1,330.0,BANGALORE
C2362718,1,1,500.0,BANGALORE
C2362776,87,1,1.0,BANGALORE
C2363017,184,2,1260.0,BANGALORE
C2363042,92,1,100.0,BANGALORE
C2363592,105,2,1050.0,BANGALORE
C2364982,31,1,740.0,BANGALORE
C2365027,104,1,358.0,BANGALORE
C2365185,62,1,275.0,BANGALORE
C2365220,32,1,459.0,BANGALORE
C2365270,111,1,1151.0,BANGALORE
C2365541,31,1,50.0,BANGALORE
C2365788,215,1,244.62,BANGALORE
C2366330,78,1,1728.0,BANGALORE
C2366529,216,1,279.96,BANGALORE
C2366557,123,1,9300.0,BANGALORE
C2366586,246,1,370.46,BANGALORE
C2366717,246,1,415.0,BANGALORE
C2366767,31,1,337.71,BANGALORE
C2367525,2,1,584.0,BANGALORE
C2367854,75,1,114.0,BANGALORE
C2368559,115,1,150.0,BANGALORE
C2368621,110,1,181.0,BANGALORE
C2368877,185,1,100.0,BANGALORE
C2369291,62,1,500.0,BANGALORE
C2369390,103,1,3367.57,BANGALORE
C2369644,63,1,199.0,BANGALORE
C2370012,83,1,2299.88,BANGALORE
C2370013,155,1,2560.0,BANGALORE
C2370083,113,1,2446.59,BANGALORE
C2370146,215,1,300.0,BANGALORE
C2370213,277,1,236.0,BANGALORE
C2370443,119,1,1830.0,BANGALORE
C2370749,88,1,491.25,BANGALORE
C2371365,105,1,220.0,BANGALORE
C2371825,63,1,39000.0,BANGALORE
C2371977,71,1,1000.0,BANGALORE
C2372171,32,1,752.5,BANGALORE
C2372423,86,1,2190.0,BANGALORE
C2372528,2,1,349.0,BANGALORE
C2373450,106,1,130.0,BANGALORE
C2373666,1,1,240.46,BANGALORE
C2373930,101,1,250.0,BANGALORE
C2374238,87,1,375.0,BANGALORE
